id,text,letter_sound_correspondences,usage_count,word_type,spelling_consistency,root_word_id,root_word_text
221,kanin,"[{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438}]",1,NOUN,PERFECT,,
222,palay,"[{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438}]",1,NOUN,PERFECT,,
223,doon,"[{""sounds"":[""d""],""id"":15,""letters"":[""d""],""usageCount"":464},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500},{""sounds"":[""ɔː""],""id"":31,""letters"":[""o""],""usageCount"":189},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973}]",20,,,,
224,lumukso,"[{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438}]",1,VERB,PERFECT,,
225,wala,"[{""sounds"":[""w""],""id"":19,""letters"":[""w""],""usageCount"":278},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""ɑː""],""id"":27,""letters"":[""a""],""usageCount"":1299}]",34,,PERFECT,,
226,ngayon,"[{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":2652},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""j""],""id"":3,""letters"":[""y""],""usageCount"":1232},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973}]",45,ADVERB,PHONEMIC,,
227,ito,"[{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500}]",153,,,,
228,mo,"[{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500}]",80,PRONOUN,PERFECT,,
229,ka,"[{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438}]",54,,PERFECT,,
230,aking,"[{""sounds"":[""ɑː""],""id"":27,""letters"":[""a""],""usageCount"":1299},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":2652}]",74,PRONOUN,PHONEMIC,,
231,talaga,"[{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438}]",7,,PERFECT,,
232,ibabaw,"[{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438}]",9,NOUN,PERFECT,,
233,gaano,"[{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":411},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑː""],""id"":27,""letters"":[""a""],""usageCount"":1299},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500}]",4,,,,
234,marami,"[{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438}]",7,ADJECTIVE,PERFECT,,
235,tanggal,"[{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438}]",1,ADJECTIVE,PHONEMIC,,
236,kataas,"[{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438}]",2,ADJECTIVE,PERFECT,,
237,maghanda,"[{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438}]",1,VERB,PERFECT,,
238,animnapu,"[{""sounds"":[""ɑː""],""id"":27,""letters"":[""a""],""usageCount"":1299},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""uː""],""id"":33,""letters"":[""u""],""usageCount"":223}]",0,NUMBER,,,
239,animnapu't,"[{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438}]",0,,PERFECT,,
240,palaka,"[{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438}]",5,NOUN,PERFECT,,
241,bituin,"[{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":768},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":1467},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973}]",22,NOUN,,,
242,lawa,"[{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""w""],""id"":19,""letters"":[""w""],""usageCount"":278},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438}]",8,NOUN,PERFECT,,
243,rin,"[{""sounds"":[""r""],""id"":12,""letters"":[""r""],""usageCount"":536},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973}]",51,,,,
244,pag-akyat,"[{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":411},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""j""],""id"":3,""letters"":[""y""],""usageCount"":1232},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522}]",2,NOUN,PERFECT,,
245,hawakan,"[{""sounds"":[""h""],""id"":13,""letters"":[""h""],""usageCount"":383},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""w""],""id"":19,""letters"":[""w""],""usageCount"":278},{""sounds"":[""ɑː""],""id"":27,""letters"":[""a""],""usageCount"":1299},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973}]",3,VERB,,,
246,inunat,"[{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522}]",2,VERB,,,
247,maabot,"[{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":768},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522}]",5,VERB,PERFECT,,
248,kamay,"[{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""j""],""id"":3,""letters"":[""y""],""usageCount"":1232}]",10,NOUN,,,
249,gusto,"[{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":411},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":2248},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500}]",54,VERB,,,
250,di,"[{""sounds"":[""d""],""id"":15,""letters"":[""d""],""usageCount"":464},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804}]",10,ADVERB,,,
251,papalapit,"[{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522}]",2,,PERFECT,,
252,kailangan,"[{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":2652},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973}]",29,,,,
253,ninyo,"[{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804}]",7,,,,
254,siguro,"[{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":2248},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":411},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""r""],""id"":12,""letters"":[""r""],""usageCount"":536},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500}]",3,,PERFECT,,
255,sorbetes,"[{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":2248},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500},{""sounds"":[""r""],""id"":12,""letters"":[""r""],""usageCount"":536},{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":768},{""sounds"":[""ɛ""],""id"":21,""letters"":[""e""],""usageCount"":131}]",5,NOUN,,,
256,pitumpu,"[{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676}]",0,,PERFECT,,
257,pitumpu't,"[{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522}]",0,,PERFECT,256.0,pitumpu
258,tren,"[{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""r""],""id"":12,""letters"":[""r""],""usageCount"":536},{""sounds"":[""ɛ""],""id"":21,""letters"":[""e""],""usageCount"":131},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973}]",3,NOUN,PERFECT,,
259,buong,"[{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":768},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":2652}]",15,ADJECTIVE,,,
260,maaari,"[{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""r""],""id"":12,""letters"":[""r""],""usageCount"":536},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804}]",22,ADJECTIVE,PERFECT,,
261,namin,"[{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973}]",12,,PERFECT,,
262,saan,"[{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":2248},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973}]",23,,PERFECT,,
263,tingnan,"[{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":2652},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973}]",12,VERB,PHONEMIC,,
264,kaya,"[{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""j""],""id"":3,""letters"":[""y""],""usageCount"":1232},{""sounds"":[""ɑː""],""id"":27,""letters"":[""a""],""usageCount"":1299}]",61,,,,
265,enerhiya,"[{""sounds"":[""ɛ""],""id"":21,""letters"":[""e""],""usageCount"":131},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""ə""],""id"":22,""letters"":[""e""],""usageCount"":71},{""sounds"":[""r""],""id"":12,""letters"":[""r""],""usageCount"":536},{""sounds"":[""h""],""id"":13,""letters"":[""h""],""usageCount"":383},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":1467},{""sounds"":[""j""],""id"":3,""letters"":[""y""],""usageCount"":1232},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438}]",9,NOUN,,,
266,nasaan,"[{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":2248},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973}]",11,,PERFECT,,
267,pa,"[{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438}]",62,,,,
268,umalis,"[{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":1467},{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":2248}]",12,VERB,PERFECT,,
269,heto,"[{""sounds"":[""h""],""id"":13,""letters"":[""h""],""usageCount"":383},{""sounds"":[""ɛː""],""id"":34,""letters"":[""e""],""usageCount"":32},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500}]",2,,,,
270,kamatis,"[{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":2248}]",14,NOUN,,,
271,sabi,"[{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":2248},{""sounds"":[""ɑː""],""id"":27,""letters"":[""a""],""usageCount"":1299},{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":768},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804}]",89,NOUN,,,
272,walumpu,"[{""sounds"":[""w""],""id"":19,""letters"":[""w""],""usageCount"":278},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676}]",0,,PERFECT,,
273,walumpu't,"[{""sounds"":[""w""],""id"":19,""letters"":[""w""],""usageCount"":278},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522}]",0,,PERFECT,,
274,baboy,"[{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":768},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":768},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500},{""sounds"":[""j""],""id"":3,""letters"":[""y""],""usageCount"":1232}]",9,NOUN,,,
