id,text,letter_sound_correspondences,usage_count,word_type,spelling_consistency,root_word_id,root_word_text
179,इकतीस,"[{""sounds"":[""ɪ""],""id"":49,""letters"":[""इ""],""usageCount"":148},{""sounds"":[""k"",""ə""],""id"":27,""letters"":[""क""],""usageCount"":474},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336}]",0,NUMBER,,,
180,वाले,"[{""sounds"":[""ʋ""],""id"":32,""letters"":[""व""],""usageCount"":339},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":685},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3806}]",50,,,,
181,बीज,"[{""sounds"":[""b""],""id"":38,""letters"":[""ब""],""usageCount"":569},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164},{""sounds"":[""dʒ""],""id"":20,""letters"":[""ज""],""usageCount"":527}]",20,NOUN,,,
182,जहाज़,"[{""sounds"":[""dʒ"",""ə""],""id"":64,""letters"":[""ज""],""usageCount"":171},{""sounds"":[""ɦ""],""id"":1,""letters"":[""ह""],""usageCount"":2914},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""z""],""id"":37,""letters"":[""ज़""],""usageCount"":76}]",28,NOUN,,,
183,दिया,"[{""sounds"":[""d""],""id"":41,""letters"":[""द""],""usageCount"":482},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":757},{""sounds"":[""j""],""id"":56,""letters"":[""य""],""usageCount"":503},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039}]",39,VERB,,,
184,कौन,"[{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2744},{""sounds"":[""ɔː""],""id"":40,""letters"":[""ौ""],""usageCount"":36},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1265}]",23,PRONOUN,,,
185,हवा,"[{""sounds"":[""ɦ"",""ə""],""id"":34,""letters"":[""ह""],""usageCount"":434},{""sounds"":[""ʋ""],""id"":32,""letters"":[""व""],""usageCount"":339},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039}]",23,NOUN,,,
186,बत्तीस,"[{""sounds"":[""b"",""ə""],""id"":30,""letters"":[""ब""],""usageCount"":280},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336}]",0,NUMBER,,,
187,तैंतीस,"[{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""ɛː""],""id"":2,""letters"":[""ै""],""usageCount"":1282},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1211},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336}]",0,NUMBER,,,
188,चौंतीस,"[{""sounds"":[""t"",""ʃ""],""id"":36,""letters"":[""च""],""usageCount"":170},{""sounds"":[""ɔː""],""id"":40,""letters"":[""ौ""],""usageCount"":36},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1211},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336}]",0,NUMBER,,,
189,पक्षी,"[{""sounds"":[""p"",""ə""],""id"":25,""letters"":[""प""],""usageCount"":505},{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2744},{""sounds"":[""ʂ""],""id"":60,""letters"":[""ष""],""usageCount"":32},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164}]",26,NOUN,,,
190,जाते,"[{""sounds"":[""dʒ""],""id"":20,""letters"":[""ज""],""usageCount"":527},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3806}]",25,VERB,,,
191,हुआ,"[{""sounds"":[""ɦ""],""id"":1,""letters"":[""ह""],""usageCount"":2914},{""sounds"":[""uː""],""id"":13,""letters"":[""ु""],""usageCount"":199},{""sounds"":[""aː""],""id"":66,""letters"":[""आ""],""usageCount"":256}]",30,VERB,,,
192,उन्होंने,"[{""sounds"":[""ʊ""],""id"":43,""letters"":[""उ""],""usageCount"":398},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1265},{""sounds"":[""ɦ""],""id"":1,""letters"":[""ह""],""usageCount"":2914},{""sounds"":[""oː""],""id"":21,""letters"":[""ो""],""usageCount"":1280},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1211},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1265},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3806}]",22,PRONOUN,,,
193,किया,"[{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2744},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":757},{""sounds"":[""j""],""id"":56,""letters"":[""य""],""usageCount"":503},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039}]",33,VERB,,,
194,अगर,"[{""sounds"":[""ə""],""id"":57,""letters"":[""अ""],""usageCount"":393},{""sounds"":[""g"",""ə""],""id"":65,""letters"":[""ग""],""usageCount"":248},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1768}]",27,,,,
195,आज,"[{""sounds"":[""aː""],""id"":66,""letters"":[""आ""],""usageCount"":256},{""sounds"":[""dʒ""],""id"":20,""letters"":[""ज""],""usageCount"":527}]",41,ADVERB,,,
196,करने,"[{""sounds"":[""k"",""ə""],""id"":27,""letters"":[""क""],""usageCount"":474},{""sounds"":[""ɾ"",""ə""],""id"":35,""letters"":[""र""],""usageCount"":338},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1265},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3806}]",35,NOUN,,,
197,पैंतीस,"[{""sounds"":[""p""],""id"":18,""letters"":[""प""],""usageCount"":400},{""sounds"":[""ɛː""],""id"":2,""letters"":[""ै""],""usageCount"":1282},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1211},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336}]",0,NUMBER,,,
198,छत्तीस,"[{""sounds"":[""t"",""ʃʰ"",""ə""],""id"":70,""letters"":[""छ""],""usageCount"":2},{""sounds"":[""t""],""id"":79,""letters"":[""त"",""्""],""usageCount"":17},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336}]",0,NUMBER,,,
199,सैंतीस,"[{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336},{""sounds"":[""ɛː""],""id"":2,""letters"":[""ै""],""usageCount"":1282},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1211},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336}]",0,NUMBER,,,
200,वो,"[{""sounds"":[""ʋ""],""id"":32,""letters"":[""व""],""usageCount"":339},{""sounds"":[""oː""],""id"":21,""letters"":[""ो""],""usageCount"":1280}]",42,PRONOUN,,,
201,दोस्त,"[{""sounds"":[""d""],""id"":41,""letters"":[""द""],""usageCount"":482},{""sounds"":[""oː""],""id"":21,""letters"":[""ो""],""usageCount"":1280},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140}]",26,NOUN,,,
202,वाली,"[{""sounds"":[""ʋ""],""id"":32,""letters"":[""व""],""usageCount"":339},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":685},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164}]",39,,,,
203,लगा,"[{""sounds"":[""l"",""ə""],""id"":44,""letters"":[""ल""],""usageCount"":149},{""sounds"":[""g""],""id"":50,""letters"":[""ग""],""usageCount"":237},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039}]",33,VERB,,,
204,हवाई,"[{""sounds"":[""ɦ"",""ə""],""id"":34,""letters"":[""ह""],""usageCount"":434},{""sounds"":[""ʋ""],""id"":32,""letters"":[""व""],""usageCount"":339},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""iː""],""id"":68,""letters"":[""ई""],""usageCount"":131}]",21,ADJECTIVE,,,
205,अपनी,"[{""sounds"":[""ə""],""id"":57,""letters"":[""अ""],""usageCount"":393},{""sounds"":[""p"",""ə""],""id"":25,""letters"":[""प""],""usageCount"":505},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1265},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164}]",46,,,,
206,हर,"[{""sounds"":[""ɦ"",""ə""],""id"":34,""letters"":[""ह""],""usageCount"":434},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1768}]",31,PRONOUN,,,
207,आ,"[{""sounds"":[""aː""],""id"":66,""letters"":[""आ""],""usageCount"":256}]",29,VERB,,,
208,पेड़,"[{""sounds"":[""p""],""id"":18,""letters"":[""प""],""usageCount"":400},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3806},{""sounds"":[""ɽ""],""id"":54,""letters"":[""ड़""],""usageCount"":137}]",19,NOUN,,,
209,उसकी,"[{""sounds"":[""ʊ""],""id"":43,""letters"":[""उ""],""usageCount"":398},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336},{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2744},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164}]",38,PRONOUN,,,
210,उनके,"[{""sounds"":[""ʊ""],""id"":43,""letters"":[""उ""],""usageCount"":398},{""sounds"":[""n"",""ə""],""id"":22,""letters"":[""न""],""usageCount"":331},{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2744},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3806}]",25,PRONOUN,,,
211,कई,"[{""sounds"":[""k"",""ə""],""id"":27,""letters"":[""क""],""usageCount"":474},{""sounds"":[""iː""],""id"":68,""letters"":[""ई""],""usageCount"":131}]",23,ADVERB,,,
212,फट,"[{""sounds"":[""pʰ"",""ə""],""id"":73,""letters"":[""फ""],""usageCount"":17},{""sounds"":[""ʈ""],""id"":53,""letters"":[""ट""],""usageCount"":135}]",17,NOUN,,,
213,नीचे,"[{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1265},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164},{""sounds"":[""dʒ""],""id"":20,""letters"":[""ज""],""usageCount"":527},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3806}]",27,,,,
214,अड़तीस,"[{""sounds"":[""ə""],""id"":57,""letters"":[""अ""],""usageCount"":393},{""sounds"":[""ɽ""],""id"":54,""letters"":[""ड़""],""usageCount"":137},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336}]",0,NUMBER,,,
215,उनतालीस,"[{""sounds"":[""ʊ""],""id"":43,""letters"":[""उ""],""usageCount"":398},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1265},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":685},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336}]",0,NUMBER,,,
216,देखा,"[{""sounds"":[""d""],""id"":41,""letters"":[""द""],""usageCount"":482},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3806},{""sounds"":[""kʰ""],""id"":15,""letters"":[""ख""],""usageCount"":199},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039}]",36,VERB,,,
217,ठीक,"[{""sounds"":[""ʈʰ""],""id"":58,""letters"":[""ठ""],""usageCount"":43},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164},{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2744}]",28,ADJECTIVE,,,
218,ओर,"[{""sounds"":[""oː""],""id"":74,""letters"":[""ओ""],""usageCount"":33},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1768}]",33,,,,
219,बोला,"[{""sounds"":[""b""],""id"":38,""letters"":[""ब""],""usageCount"":569},{""sounds"":[""oː""],""id"":21,""letters"":[""ो""],""usageCount"":1280},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":685},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039}]",27,VERB,,,
220,उसने,"[{""sounds"":[""ʊ""],""id"":43,""letters"":[""उ""],""usageCount"":398},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1265},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3806}]",44,PRONOUN,,,
221,चालीस,"[{""sounds"":[""t"",""ʃ""],""id"":36,""letters"":[""च""],""usageCount"":170},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":685},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336}]",0,NUMBER,,,
222,इकतालीस,"[{""sounds"":[""ɪ""],""id"":49,""letters"":[""इ""],""usageCount"":148},{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2744},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":685},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336}]",0,NUMBER,,,
223,बयालीस,"[{""sounds"":[""b"",""ə""],""id"":30,""letters"":[""ब""],""usageCount"":280},{""sounds"":[""j""],""id"":56,""letters"":[""य""],""usageCount"":503},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":685},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336}]",0,NUMBER,,,
224,मदद,"[{""sounds"":[""m"",""ə""],""id"":45,""letters"":[""म""],""usageCount"":89},{""sounds"":[""d"",""ə""],""id"":71,""letters"":[""द""],""usageCount"":72},{""sounds"":[""d""],""id"":41,""letters"":[""द""],""usageCount"":482}]",29,NOUN,,,
225,सकती,"[{""sounds"":[""s"",""ə""],""id"":33,""letters"":[""स""],""usageCount"":296},{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2744},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164}]",27,VERB,,,
226,जगह,"[{""sounds"":[""dʒ"",""ə""],""id"":64,""letters"":[""ज""],""usageCount"":171},{""sounds"":[""g"",""ə""],""id"":65,""letters"":[""ग""],""usageCount"":248},{""sounds"":[""ɦ""],""id"":1,""letters"":[""ह""],""usageCount"":2914}]",26,NOUN,,,
227,गई,"[{""sounds"":[""g"",""ə""],""id"":65,""letters"":[""ग""],""usageCount"":248},{""sounds"":[""iː""],""id"":68,""letters"":[""ई""],""usageCount"":131}]",25,VERB,,,
228,संख्या,"[{""sounds"":[""s"",""ə""],""id"":33,""letters"":[""स""],""usageCount"":296},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1211},{""sounds"":[""kʰ""],""id"":15,""letters"":[""ख""],""usageCount"":199},{""sounds"":[""j""],""id"":56,""letters"":[""य""],""usageCount"":503},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039}]",31,NUMBER,,,
229,पता,"[{""sounds"":[""p"",""ə""],""id"":25,""letters"":[""प""],""usageCount"":505},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039}]",26,NOUN,,,
230,अपना,"[{""sounds"":[""ə""],""id"":57,""letters"":[""अ""],""usageCount"":393},{""sounds"":[""p""],""id"":18,""letters"":[""प""],""usageCount"":400},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1265},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039}]",27,PRONOUN,,,
231,लोग,"[{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":685},{""sounds"":[""oː""],""id"":21,""letters"":[""ो""],""usageCount"":1280},{""sounds"":[""g""],""id"":50,""letters"":[""ग""],""usageCount"":237}]",26,NOUN,,,
232,मेरा,"[{""sounds"":[""m""],""id"":11,""letters"":[""म""],""usageCount"":1256},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3806},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1768},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039}]",27,PRONOUN,,,
233,देख,"[{""sounds"":[""d""],""id"":41,""letters"":[""द""],""usageCount"":482},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3806},{""sounds"":[""kʰ""],""id"":15,""letters"":[""ख""],""usageCount"":199}]",30,VERB,,,
234,तैंतालीस,"[{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""ɛː""],""id"":2,""letters"":[""ै""],""usageCount"":1282},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1211},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":685},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336}]",0,NUMBER,,,
235,चौंतालीस,"[{""sounds"":[""t"",""ʃ""],""id"":36,""letters"":[""च""],""usageCount"":170},{""sounds"":[""ɔː""],""id"":40,""letters"":[""ौ""],""usageCount"":36},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1211},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":685},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336}]",0,NUMBER,,,
236,पैंतालीस,"[{""sounds"":[""p""],""id"":18,""letters"":[""प""],""usageCount"":400},{""sounds"":[""ɛː""],""id"":2,""letters"":[""ै""],""usageCount"":1282},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1211},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":685},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336}]",0,NUMBER,,,
237,बाहर,"[{""sounds"":[""b""],""id"":38,""letters"":[""ब""],""usageCount"":569},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""ɦ"",""ə""],""id"":34,""letters"":[""ह""],""usageCount"":434},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1768}]",33,ADVERB,,,
238,पेड़,"[{""sounds"":[""p""],""id"":18,""letters"":[""प""],""usageCount"":400},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3806},{""sounds"":[""ɽ""],""id"":54,""letters"":[""ड़""],""usageCount"":137}]",33,NOUN,,,
239,सा,"[{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039}]",22,ADVERB,,,
240,काम,"[{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2744},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""m""],""id"":11,""letters"":[""म""],""usageCount"":1256}]",21,NOUN,,,
241,आगे,"[{""sounds"":[""aː""],""id"":66,""letters"":[""आ""],""usageCount"":256},{""sounds"":[""g""],""id"":50,""letters"":[""ग""],""usageCount"":237},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3806}]",29,,,,
242,तब,"[{""sounds"":[""t"",""ə""],""id"":31,""letters"":[""त""],""usageCount"":178},{""sounds"":[""b""],""id"":38,""letters"":[""ब""],""usageCount"":569}]",22,ADVERB,,,
243,नाम,"[{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1265},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""m""],""id"":11,""letters"":[""म""],""usageCount"":1256}]",22,NOUN,,,
244,लगी,"[{""sounds"":[""l"",""ə""],""id"":44,""letters"":[""ल""],""usageCount"":149},{""sounds"":[""g""],""id"":50,""letters"":[""ग""],""usageCount"":237},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164}]",28,VERB,,,
245,छियालीस,"[{""sounds"":[""t"",""ʃʰ""],""id"":8,""letters"":[""छ""],""usageCount"":165},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":757},{""sounds"":[""j""],""id"":56,""letters"":[""य""],""usageCount"":503},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":685},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336}]",0,NUMBER,,,
246,सैंतालीस,"[{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336},{""sounds"":[""ɛː""],""id"":2,""letters"":[""ै""],""usageCount"":1282},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1211},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":685},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336}]",0,NUMBER,,,
247,अरे,"[{""sounds"":[""ə""],""id"":57,""letters"":[""अ""],""usageCount"":393},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1768},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3806}]",26,,,,
248,नारियल,"[{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1265},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1768},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":757},{""sounds"":[""j"",""ə""],""id"":46,""letters"":[""य""],""usageCount"":122},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":685}]",20,NOUN,,,
249,कभी,"[{""sounds"":[""k"",""ə""],""id"":27,""letters"":[""क""],""usageCount"":474},{""sounds"":[""bʱ""],""id"":26,""letters"":[""भ""],""usageCount"":337},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164}]",21,ADVERB,,,
250,आवाज़,"[{""sounds"":[""aː""],""id"":66,""letters"":[""आ""],""usageCount"":256},{""sounds"":[""ʋ""],""id"":32,""letters"":[""व""],""usageCount"":339},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""z""],""id"":37,""letters"":[""ज़""],""usageCount"":76}]",24,NOUN,,,
251,कहीं,"[{""sounds"":[""k"",""ə""],""id"":27,""letters"":[""क""],""usageCount"":474},{""sounds"":[""ɦ""],""id"":1,""letters"":[""ह""],""usageCount"":2914},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1211}]",23,ADVERB,,,
252,किसी,"[{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2744},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":757},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164}]",26,PRONOUN,,,
253,अड़तालीस,"[{""sounds"":[""ə""],""id"":57,""letters"":[""अ""],""usageCount"":393},{""sounds"":[""ɽ""],""id"":54,""letters"":[""ड़""],""usageCount"":137},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":685},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336}]",0,NUMBER,,,
