id,content_type,content_license,attribution_url,title,file_size,checksum_md5,checksum_github,download_url,image_format,dominant_color
384,image/jpg,,,storybook-24-cover,178740,a6beec30242cef310b3020de53723938,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/384_r2.jpg,JPG,"202,68,70"
386,image/jpg,,,storybook-24-ch-2,251627,328db0d9f57422bc67a2861abf8fa5fa,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/386_r2.jpg,JPG,"219,195,161"
387,image/jpg,,,storybook-24-ch-3,228411,2dd3298efddba5a5c668979c44614fdc,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/387_r1.jpg,JPG,"233,197,189"
388,image/jpg,,,storybook-24-ch-4,287698,448b8afa2a939f80f1e0dcb6d77ba586,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/388_r1.jpg,JPG,"229,209,175"
389,image/jpg,,,storybook-24-ch-5,279588,506e54a0d6bc0bdcbc6fe91fccc18871,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/389_r1.jpg,JPG,"231,201,173"
390,image/jpg,,,storybook-24-ch-6,247929,03f33b302b4e7966f78b53fc16728240,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/390_r1.jpg,JPG,"246,234,205"
391,image/jpg,,,storybook-24-ch-7,367891,f8e71bb250c0be512810962983c8579d,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/391_r1.jpg,JPG,"213,207,189"
392,image/jpg,,,storybook-24-ch-9,157254,78d9fa528a0e9e76ecef4d9f665727ec,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/392_r1.jpg,JPG,"218,169,166"
393,image/jpg,,,storybook-24-ch-11,116285,3031a957b37be5d563718465e15d4857,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/393_r1.jpg,JPG,"246,217,177"
394,image/jpg,,,storybook-24-ch-12,334180,8d1954c8f44305195e9097925312fc08,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/394_r1.jpg,JPG,"223,204,198"
395,image/jpg,,,storybook-24-ch-13,116419,a503d30a50e8a37e7773bb09cd7d4359,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/395_r1.jpg,JPG,"239,196,179"
396,image/jpg,,,storybook-24-ch-14,25847,9a88de4032f0922a106fd35106331bf7,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/396_r1.jpg,JPG,"204,226,203"
397,image/jpg,,,storybook-24-ch-15,96479,466697e9d0b5ffce3eeae3bccdf08e7c,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/397_r1.jpg,JPG,"243,235,181"
401,image/jpg,,,storybook-25-cover,510607,e0d39a4319b1204ddccfca60e9c01f18,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/401_r2.jpg,JPG,"190,189,62"
402,image/jpg,,,storybook-25-ch-2,103462,f42fcde1c1f74ef7c5af1ec5c7159acb,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/402_r1.jpg,JPG,"142,167,89"
403,image/jpg,,,storybook-25-ch-3,113175,a60cbac50f49f553036b10a368e1854a,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/403_r1.jpg,JPG,"57,97,48"
404,image/jpg,,,storybook-25-ch-4,63304,d4a9783d5940312fbcb74840a12c841c,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/404_r1.jpg,JPG,"236,210,197"
405,image/jpg,,,storybook-25-ch-5,98912,9027eb7f2543542e314f57f1869eab20,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/405_r2.jpg,JPG,"177,173,70"
406,image/jpg,,,storybook-25-ch-6,108208,c93fbadc285f47c9fe9730aa5e1a56e2,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/406_r1.jpg,JPG,"147,150,44"
407,image/jpg,,,storybook-25-ch-7,99117,ef76282ca31aa1eaf7305bc87ff3fd27,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/407_r1.jpg,JPG,"226,235,197"
408,image/jpg,,,storybook-25-ch-8,108083,2f2c06c40691de4fa95e6b2b559267e5,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/408_r2.jpg,JPG,"140,167,54"
409,image/jpg,,,storybook-25-ch-9,97315,9714b9474a20539242cd2bab86eb616b,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/409_r1.jpg,JPG,"184,203,82"
410,image/jpg,,,storybook-25-ch-10,103777,3f8b0ab96d1985dd0a3a07c1035a0b46,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/410_r1.jpg,JPG,"149,163,57"
411,image/jpg,,,storybook-25-ch-11,44822,344f37efb79648aca3bfd0c0a557e74c,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/411_r1.jpg,JPG,"248,249,228"
412,image/jpg,,,storybook-25-ch-12,93945,90de3815f5eedd0609734dc50760d39d,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/412_r1.jpg,JPG,"186,168,83"
413,image/jpg,,,storybook-25-ch-13,105702,130dd4e90d873e7437d9458888b4e301,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/413_r1.jpg,JPG,"187,178,86"
414,image/jpg,,,storybook-25-ch-14,95932,5f5db78bc6e8c8f6bcd5c4c02fa8f8fb,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/414_r1.jpg,JPG,"174,130,69"
415,image/jpg,,,storybook-25-ch-15,105090,1dc4cb4ab902a2a7345773f1f47e2f84,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/415_r1.jpg,JPG,"157,121,68"
416,image/jpg,,,storybook-25-ch-16,92518,97ce4069115e2082a7e4f7326a783901,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/416_r1.jpg,JPG,"208,230,221"
417,image/jpg,,,storybook-25-ch-17,430502,7b894ec71aa11436d5b12b6c326c4cf3,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/417_r1.jpg,JPG,"141,184,68"
418,image/jpg,,,storybook-25-ch-18,30435,75490267831a657f2b595810f357598e,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/418_r1.jpg,JPG,"237,245,230"
419,image/jpg,,,storybook-25-ch-19,33227,fa89980ae2449a9f1605ae3d3c24b95a,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/419_r1.jpg,JPG,"162,146,56"
420,image/jpg,,,storybook-25-ch-20,34338,316ebede3164aee6c8865cbf65615948,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/420_r1.jpg,JPG,"225,249,223"
421,image/jpg,,,storybook-26-cover,987651,d21b9309c82d69e74d0539b0b0dba0c9,2697a3a70087e9a2b4a4f6bcace9b427022228ec,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/d21b9309c82d69e74d0539b0b0dba0c9.jpg,JPG,"196,197,68"
422,image/jpg,,,storybook-26-ch-2,865540,b0ca636793467ff64525e04062ddc656,562cda04344277ec6fb4d4bb5edfa08b986d9bf3,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/b0ca636793467ff64525e04062ddc656.jpg,JPG,"221,202,201"
423,image/jpg,,,storybook-26-ch-3,980885,72657740ba4614614a20850ce40a0f7e,46ab55f275dd18641b0b8c42b68fc4d4a88a1981,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/72657740ba4614614a20850ce40a0f7e.jpg,JPG,"153,162,110"
424,image/jpg,,,storybook-26-ch-4,793857,312f56863f160edabf63f79b912170e3,e7375671e90ccd1da393717640b9326b38834bd4,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/312f56863f160edabf63f79b912170e3.jpg,JPG,"215,193,179"
425,image/jpg,,,storybook-26-ch-5,987973,5c3955931437e1c9797f8fa5ad716994,022eb760c704981d6bf9bdbfc298b2e8d93463da,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/5c3955931437e1c9797f8fa5ad716994.jpg,JPG,"197,197,68"
426,image/jpg,,,storybook-26-ch-6,786630,f4ea06bba6f6371432865f1293430e30,b0a154285d8eccb95d9491865c9b33b8bf7fe6f4,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/f4ea06bba6f6371432865f1293430e30.jpg,JPG,"234,200,63"
427,image/jpg,,,storybook-26-ch-7,802744,c1607b60b8b8d357893305953b300b8d,7a28713f0f653ff5b1979707d8650a627451c3ea,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/c1607b60b8b8d357893305953b300b8d.jpg,JPG,"132,176,46"
428,image/jpg,,,storybook-26-ch-8,912732,9f629c93c812c20f817ad5068bc74d1e,cc48b6dc19c176b7aed594af2e27720c3829892b,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/9f629c93c812c20f817ad5068bc74d1e.jpg,JPG,"190,191,36"
429,image/jpg,,,storybook-27-cover,375371,ddac60ea05be403ce2a18a7ecc754562,99ec41ca7402fff646dc74715e169cbaee680f38,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/ddac60ea05be403ce2a18a7ecc754562.jpg,JPG,"65,75,74"
431,image/jpg,,,storybook-27-ch-2,152035,48e3078a1faa30d8d7c3934712087ea6,c33e43dae72d208ae6d86badb5e84d51c4c989c9,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/48e3078a1faa30d8d7c3934712087ea6.jpg,JPG,"54,72,70"
432,image/jpg,,,storybook-27-ch-3,166300,3564d389135ea77f4396ba73a95a4481,f695aa17944eb7f09d91d3ebd28eeed84cdb155e,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/3564d389135ea77f4396ba73a95a4481.jpg,JPG,"111,105,78"
433,image/jpg,,,storybook-27-ch-4,593555,ff585f5ff3d8011d15c47056a3e57354,4005ce794390dd4d2418cb4bb355e0965bce8f6e,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/ff585f5ff3d8011d15c47056a3e57354.jpg,JPG,"143,171,109"
434,image/jpg,,,storybook-27-ch-5,605148,5ecdcff2ffc9392338930828a5061cf9,97a82af75a0f8f12121fc9fd943da03ee77de372,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/5ecdcff2ffc9392338930828a5061cf9.jpg,JPG,"113,147,87"
435,image/jpg,,,storybook-27-ch-6,519547,edf82507105902649da3f5e1ad8e413f,92c2ef6bfd24f42412dd6f1c1fff05e1a73b78e9,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/edf82507105902649da3f5e1ad8e413f.jpg,JPG,"75,104,82"
436,image/jpg,,,storybook-27-ch-7,616197,c40ae4afb1c1cb1624c5b907b76417c6,9f70403fb01575575f1ad8c51beea4ccd8a785da,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/c40ae4afb1c1cb1624c5b907b76417c6.jpg,JPG,"224,168,110"
437,image/jpg,,,storybook-27-ch-8,436023,bfc0ab0aa57c7796dfbce90bcc84aabb,a0eaccbb3f2e67d48bd6b7f612da982561d7a2c8,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/bfc0ab0aa57c7796dfbce90bcc84aabb.jpg,JPG,"190,119,122"
438,image/jpg,,,storybook-27-ch-9,445677,7a56b4d533701d31713463bb0cc92e11,9174ed94743209e716ad8a9715715b1d1fd7ffc8,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/7a56b4d533701d31713463bb0cc92e11.jpg,JPG,"168,109,111"
439,image/jpg,,,storybook-27-ch-10,428199,11077db1e9e4cb6aed56e54e7ee3d71f,48759b3bd162f773ebe30021aa8328de629f11f7,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/11077db1e9e4cb6aed56e54e7ee3d71f.jpg,JPG,"54,67,74"
440,image/jpg,,,storybook-27-ch-11,123692,adbf14a6fe74b1cb5cd007c4482c31ae,8d3413f180620e7d11bfd35e11e0f4504b3768fe,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/adbf14a6fe74b1cb5cd007c4482c31ae.jpg,JPG,"57,76,73"
441,image/jpg,,,storybook-27-ch-12,117444,f7d49878da0e73da44469f9cb6afd391,d19693a0e064d10fb6ca499f47bd04e1fc5027b5,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/f7d49878da0e73da44469f9cb6afd391.jpg,JPG,"59,70,74"
442,image/jpg,,,storybook-28-cover,498253,21221459ea717f9aade6e7fae85eaad4,e021503f030ae182dfb3a7a5f2a422527a759e8d,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/21221459ea717f9aade6e7fae85eaad4.jpg,JPG,"223,155,44"
444,image/jpg,,,storybook-28-ch-2,563300,caeafd60a69fd4e8a3d7ac8f6aea5bf6,1e82f970ab7485a8fb25956d1d329f65c7e4bab5,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/caeafd60a69fd4e8a3d7ac8f6aea5bf6.jpg,JPG,"77,154,80"
445,image/jpg,,,storybook-28-ch-3,600869,3b05114590cb3001d891de9d2e786e12,925a89b4f5bc047e44eaf90bb16d02255de2c461,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/3b05114590cb3001d891de9d2e786e12.jpg,JPG,"136,155,113"
446,image/jpg,,,storybook-28-ch-4,582998,de4bfb7e4981e4bfcddbc21b0d53e620,c2884886aa53628bc09a555d359c9ce85db9e529,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/de4bfb7e4981e4bfcddbc21b0d53e620.jpg,JPG,"84,145,99"
447,image/jpg,,,storybook-28-ch-5,617212,b78219a01e49088028f2991d703714f5,e7c4a477dd5bab0318d33b78a67c8f13dbca7740,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/b78219a01e49088028f2991d703714f5.jpg,JPG,"63,135,61"
448,image/jpg,,,storybook-28-ch-6,564113,444be1a500f52b04171f17a98d72a917,107e1766422bd2367fbce74c850d2e3a4839aa05,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/444be1a500f52b04171f17a98d72a917.jpg,JPG,"192,58,43"
449,image/jpg,,,storybook-28-ch-7,543800,745bc35b74d843f172c3e30a75e52af6,75b24ab78a665c35110b2380130bf4aa8a2bc46f,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/745bc35b74d843f172c3e30a75e52af6.jpg,JPG,"237,181,94"
450,image/jpg,,,storybook-28-ch-8,564763,ee6794dab0c09b1bf134791a75be0294,2dfc5b469ffb242b22d67df741aa07ce0e40f2dc,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/ee6794dab0c09b1bf134791a75be0294.jpg,JPG,"37,68,113"
451,image/jpg,,,storybook-28-ch-9,419835,3fd96ca607a224f61b2fb7129d738536,1103e435f7b286cc1a26af569347feb37a8b7098,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/3fd96ca607a224f61b2fb7129d738536.jpg,JPG,"99,53,33"
452,image/jpg,,,storybook-28-ch-10,560952,3d1f4fa7832f902b8d76e777d511978f,e4b25633963d9b6b73a8e466d2cb9e2c6a134768,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/3d1f4fa7832f902b8d76e777d511978f.jpg,JPG,"213,201,200"
453,image/jpg,,,storybook-28-ch-11,255112,2ac517f704e2d74ebb6f4e808c381776,36b1de25bca1466c1cbe8b395e0dfa34d9aa2bdd,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/2ac517f704e2d74ebb6f4e808c381776.jpg,JPG,"138,88,57"
454,image/jpg,,,storybook-29-cover,211407,0ec913aad7de815bd25d87ce37bc1b66,162dd54ce1213a65e8d65e4a8d0bf7498a565509,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/0ec913aad7de815bd25d87ce37bc1b66.jpg,JPG,"246,243,229"
456,image/jpg,,,storybook-29-ch-2,56587,f4475f292b0108314557a38ea9ae163c,0a850a1dabf773a9170e0a22dff7eb2cf7577907,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/f4475f292b0108314557a38ea9ae163c.jpg,JPG,"242,241,227"
457,image/jpg,,,storybook-29-ch-3,107969,25ea5af1780a028a6bc3d4ba7bb18fa5,f12de422d441efa3f8d2900ff74cbb2ed604d201,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/25ea5af1780a028a6bc3d4ba7bb18fa5.jpg,JPG,"63,48,67"
458,image/jpg,,,storybook-29-ch-4,115148,177881130a712dc4472e82c10ed66a5e,7ce7a0d4b4f74e828e16c35e75ba4f38d367645e,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/177881130a712dc4472e82c10ed66a5e.jpg,JPG,"250,250,234"
459,image/jpg,,,storybook-29-ch-5,73705,dad8b83d9bfad74bc7a942e78a5a329b,9ae3eabfb9bc8f38f8c8824d0a2d168f27e240f8,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/dad8b83d9bfad74bc7a942e78a5a329b.jpg,JPG,"245,243,230"
460,image/jpg,,,storybook-29-ch-6,337044,c87635f98a4598eb7ff313ae26812fa3,77e804f1ab7596bdeb8f94eeef50d9bb273a14e9,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/c87635f98a4598eb7ff313ae26812fa3.jpg,JPG,"79,85,112"
461,image/jpg,,,storybook-29-ch-7,131441,aff79d89fd0059d0ab13ac2c9646dea3,9e148bd80e0c73e7b6c64808dfecf0eacacfa928,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/aff79d89fd0059d0ab13ac2c9646dea3.jpg,JPG,"248,249,234"
462,image/jpg,,,storybook-29-ch-8,75364,3cd6c20f2b8f24c202e7a508c01ddf56,8295c1e297c9bf581eaf8e9378359dd871d7e502,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/3cd6c20f2b8f24c202e7a508c01ddf56.jpg,JPG,"82,68,100"
463,image/jpg,,,storybook-29-ch-9,385087,0aba35606674e714637dd1ef253d0a93,3e58fb77c6d9c466b50bee64a84fbf3bc8de3cfa,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/0aba35606674e714637dd1ef253d0a93.jpg,JPG,"214,228,222"
464,image/jpg,,,storybook-29-ch-10,73782,326f7bf0bc32d2ae67e9331cd97fa63f,835d3a42924488c2c1498a405733ad635cb6e144,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/326f7bf0bc32d2ae67e9331cd97fa63f.jpg,JPG,"235,228,211"
465,image/jpg,,,storybook-29-ch-11,359357,100d9f1c8d59b9add02a46bc1c0b6eb0,702a020c0bfb9e1777a990e6735806838a5b6781,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/100d9f1c8d59b9add02a46bc1c0b6eb0.jpg,JPG,"238,232,216"
466,image/jpg,,,storybook-29-ch-12,133091,319b38ed171ff514d7e91e0107461d5b,38a7728a27a586c5e7867ae39f5ac7e0527c1794,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/319b38ed171ff514d7e91e0107461d5b.jpg,JPG,"248,249,234"
468,image/jpg,,,storybook-30-cover,387207,8a86f87629ddc2a303a0e845cac1705d,d088fb14564a568b3ca5b18c5f7370978b5dd1ae,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/8a86f87629ddc2a303a0e845cac1705d.jpg,JPG,"207,173,99"
470,image/jpg,,,storybook-30-ch-2,354241,8184db1dad3fc0ef8579564828dd28a9,87088f8257a75ba75d6bfe1edebd17b0af2581b7,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/8184db1dad3fc0ef8579564828dd28a9.jpg,JPG,"54,60,41"
471,image/jpg,,,storybook-30-ch-3,599263,95ce2b042349ea598e5676640968efa6,4ae62b4b833fadb9312c47598dc41e6534709ef5,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/95ce2b042349ea598e5676640968efa6.jpg,JPG,"76,77,70"
472,image/jpg,,,storybook-30-ch-4,547069,b1fbb89fdc9fd2ceaa0828880d7e5803,1c638154dad5de136d6b47c80eb81006715587d4,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/b1fbb89fdc9fd2ceaa0828880d7e5803.jpg,JPG,"208,167,97"
473,image/jpg,,,storybook-30-ch-5,189581,5767950d18b93139a6c9e5d0c27c0875,5d509e64ca220a6f0e0e2975487d62d7f33d3a64,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/5767950d18b93139a6c9e5d0c27c0875.jpg,JPG,"53,43,44"
474,image/jpg,,,storybook-30-ch-6,219101,72a8646f12bc3221bc81a5a063a2b0f0,35b27ce306c6a74cd9026b4a7a2df61ffc67baff,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/72a8646f12bc3221bc81a5a063a2b0f0.jpg,JPG,"51,43,41"
475,image/jpg,,,storybook-30-ch-7,188570,579849259abbe639e71394fa2baae63f,82aaf73037819d9eacbcc97808e7491fee0f4c26,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/579849259abbe639e71394fa2baae63f.jpg,JPG,"58,52,50"
476,image/jpg,,,storybook-30-ch-8,198850,47771cdfab018923f7c597eb30496f01,f0426e67080dd4aeb89b6ddcd855387b669ff4e0,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/47771cdfab018923f7c597eb30496f01.jpg,JPG,"55,46,41"
477,image/jpg,,,storybook-30-ch-9,183860,41b37fe7898a885e8ea3b28be7bc4857,629cbe10d153dc31530223068af35c3dd9e21386,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/41b37fe7898a885e8ea3b28be7bc4857.jpg,JPG,"59,54,54"
478,image/jpg,,,storybook-30-ch-10,174589,725bbcb02b606dfeaf782264809109bc,6cc98fe8429dc25e02891a18fbd12adcd1250f41,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/725bbcb02b606dfeaf782264809109bc.jpg,JPG,"241,226,171"
479,image/jpg,,,storybook-30-ch-11,377300,1f1ee81ed331fa4fa4e5d1bb18bf8cc3,169a09cfc31f21ad4f625ec2a941b68316120ae1,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/1f1ee81ed331fa4fa4e5d1bb18bf8cc3.jpg,JPG,"97,91,77"
480,image/jpg,,,storybook-30-ch-12,457463,7214fa57a6599476df2ce80cf27e8396,a216128f520dc753f37e25d29a0fb8c2a7cbada8,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/7214fa57a6599476df2ce80cf27e8396.jpg,JPG,"205,172,109"
481,image/jpg,,,storybook-30-ch-13,204877,1376a09d741e2e702ac58bba28813767,01effd896eddffa0d7b6875ea55f530bb9230fde,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/1376a09d741e2e702ac58bba28813767.jpg,JPG,"239,219,152"
482,image/jpg,,,storybook-30-ch-14,96789,75256906a0de450505af190090942099,ba488bb9a1994d99a3b54991b080d16f19898db7,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/75256906a0de450505af190090942099.jpg,JPG,"54,34,38"
483,image/jpg,,,storybook-31-cover,447292,9a670c4811ca9ba550c2cebb2a75ca8e,d57a042b8a2af0e4fe2cd0d5414ca4b405d9b431,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/9a670c4811ca9ba550c2cebb2a75ca8e.jpg,JPG,"221,197,147"
485,image/jpg,,,storybook-31-ch-2,420962,857b6c5d571bbf93ce769fda6ea06db1,0a229822c2f40d5642505a204952645c5043831d,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/857b6c5d571bbf93ce769fda6ea06db1.jpg,JPG,"209,232,219"
486,image/jpg,,,storybook-31-ch-3,447836,b03de853963d488792828632dd169b6c,482b7e1223de9dcaec08cd196189712923d3b173,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/b03de853963d488792828632dd169b6c.jpg,JPG,"224,228,193"
487,image/jpg,,,storybook-31-ch-4,418805,327695033f60f013c7644754518341d0,6b9698e14ed73a1dcd0f0d94a1303212b05e4377,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/327695033f60f013c7644754518341d0.jpg,JPG,"79,110,158"
488,image/jpg,,,storybook-31-ch-5,662382,9609e86690630b816da30a190610c2ad,c802aeddf7195496dab48b37ec5bda3831741f4c,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/9609e86690630b816da30a190610c2ad.jpg,JPG,"226,228,196"
489,image/jpg,,,storybook-32-cover,64288,39ecedb33843e0bdb227aa2c1061aa2a,bf887ebfb8f0dd70c4858de91dafcf70aa373d18,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/39ecedb33843e0bdb227aa2c1061aa2a.jpg,JPG,"247,243,195"
491,image/jpg,,,storybook-32-ch-2,165866,2a36b9ba537d66459c6b7da372b62c0d,10c2ad2fcc471d66f4691fdb0e47eef0d9509ab7,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/2a36b9ba537d66459c6b7da372b62c0d.jpg,JPG,"221,222,185"
492,image/jpg,,,storybook-32-ch-3,141609,fa91d088a02d012c77364ced74c55754,444229f6447fe42417126fc88af2edc66cc2c214,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/fa91d088a02d012c77364ced74c55754.jpg,JPG,"149,201,198"
493,image/jpg,,,storybook-32-ch-4,276247,860166650c692c3fc112c0087f53dbc8,f8b82a0d1d8f62ac875cb12711a3e9c25b117914,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/860166650c692c3fc112c0087f53dbc8.jpg,JPG,"225,224,211"
494,image/jpg,,,storybook-32-ch-5,170248,ddaedce46d0256a4ebc52057d30833ba,34b8ccabccdda011a823eade9d5a755191d83071,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/ddaedce46d0256a4ebc52057d30833ba.jpg,JPG,"230,181,119"
495,image/jpg,,,storybook-32-ch-6,192570,e8586e06a0a2c90932ddd177a8863480,d3795424041b241b2e5d4cb24d67f4f489568008,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/e8586e06a0a2c90932ddd177a8863480.jpg,JPG,"237,222,179"
